player_id,player,fant_pts,position,height,weight,rookie,team,opp,home,opp_def_align,after_bye,oline_rush,oline_pass,opp_dline_rush,opp_dline_pass,gametime,gameday,roof,surface,temp,rel_hum,wind,wind_chill,off_pass_rank,off_rush_rank,opp_def_pass_rank,opp_def_rush_rank,rush_att,rush_yards,rush_tds,completions,attempts,accuracy,interceptions,fumbles,pass_yards,pass_tds,sacked,qbr
BreeDr00,Drew Brees,17.3,QB,72,209,False,nor,min,True,4-3,False,5,2,4,2,20:40,Monday,dome,fieldturf,,,,,1,28,5,4,3,6,0,26,46,56.52173913043478,2,3,330,1,1,68.2
MannEl00,Eli Manning,18.2,QB,76,218,False,nyg,sea,True,4-3,True,4,10,18,18,13:03,Sunday,outdoors,fieldturf,60,75,,0,18,1,30,17,0,0,0,19,25,76.0,0,1,267,2,1,136.6
McNaDo00,Donovan McNabb,7.8,QB,74,240,False,phi,was,True,4-3,False,13,6,20,29,13:04,Sunday,outdoors,grass,66,68,,0,6,22,14,10,0,0,0,17,29,58.620689655172406,0,0,196,0,0,79.1
RoetBe00,Ben Roethlisberger,26.6,QB,77,240,False,pit,jax,False,4-3,False,26,29,9,14,20:23,Sunday,outdoors,grass,73,81,,0,17,23,29,9,2,2,0,26,41,63.41463414634146,1,0,309,3,3,100.6
OSulJ.00,J.T. O'Sullivan,16.5,QB,74,220,False,sfo,nwe,True,3-4,False,8,31,16,17,16:15,Sunday,outdoors,grass,67,52,,0,13,27,24,11,6,23,0,14,29,48.275862068965516,3,0,130,3,1,55.9
HassMa00,Matt Hasselbeck,3.2,QB,76,223,False,sea,nyg,False,4-3,True,27,22,3,8,13:03,Sunday,outdoors,fieldturf,60,75,,0,29,19,10,12,0,0,0,11,21,52.38095238095239,1,0,105,0,1,46.7
WallSe00,Seneca Wallace,0.8,QB,71,196,False,sea,nyg,False,4-3,True,27,22,3,8,13:03,Sunday,outdoors,fieldturf,60,75,,0,29,19,10,12,0,0,0,3,6,50.0,0,0,20,0,1,57.6
GarcJe00,Jeff Garcia,7.3,QB,73,195,False,tam,den,False,4-3,False,21,18,23,19,16:05,Sunday,outdoors,grass,70,30,,0,11,15,31,29,1,6,0,13,17,76.47058823529412,1,0,93,1,0,83.7
GrieBr00,Brian Griese,3.5,QB,75,215,False,tam,den,False,4-3,False,21,18,23,19,16:05,Sunday,outdoors,grass,70,30,,0,11,15,31,29,0,0,0,13,19,68.42105263157895,0,0,88,0,3,78.4
CollKe00,Kerry Collins,8.4,QB,77,248,False,oti,rav,False,3-4,False,20,3,1,15,13:02,Sunday,outdoors,sportturf,69,52,,0,27,7,2,1,1,-1,0,17,32,53.125,2,0,163,1,0,52.0
CampJa00,Jason Campbell,8.4,QB,77,223,False,was,phi,False,4-3,False,6,15,5,4,13:04,Sunday,outdoors,grass,66,68,,0,23,8,3,3,6,14,0,16,29,55.172413793103445,0,0,176,0,1,73.3
